target_deathrate,incidencerate,medincome,popest2015,povertypercent,studypercap,medianagemale,medianagefemale,percentmarried,pctnohs18_24,pcths18_24,pctbachdeg18_24,pcths25_over,pctbachdeg25_over,pctemployed16_over,pctunemployed16_over,pctprivatecoverage,pctpubliccoverage,pctpubliccoveragealone,pctwhite,pctblack,pctasian,pctotherrace,birthrate
205.9,460.6,42374.0,10.257378625098244,17.5,3.586259710495591,42.1,43.1,54.7,14.5,41.2,4.2,43.7,10.1,52.7,9.5,62.2,39.7,21.6,97.42339351,0.8196721309999999,0.335477623,0.10375596599999999,5.314639713
147.4,316.5,50069.0,10.689897363555763,12.4,0.0,28.9,31.5,60.3,64.1,22.3,2.3,35.1,5.3,54.5,4.2,45.9,19.7,11.2,98.71304908,0.204899162,0.085182798,0.06216042,7.899124635
206.3,463.7,47824.0,10.976269081169717,13.4,4.793486752580004,37.5,39.8,53.1,18.8,43.3,5.0,48.1,8.6,54.5,7.2,68.9,35.3,19.2,94.75372007,1.1283234640000002,0.254509052,1.868096442,4.663965135
210.9,445.6,41161.0,10.391975538580404,20.0,0.0,38.1,41.0,49.1,22.8,43.7,4.1,41.8,10.9,50.9,11.5,59.4,42.2,25.8,96.97144944,0.61484142,0.09740062099999999,0.140013393,5.240979721
194.7,462.5,40148.0,11.11762848577769,20.0,3.8187099391643424,43.0,45.4,48.9,9.8,30.9,4.1,42.5,9.6,49.5,8.8,66.0,39.7,21.6,91.65209469,5.688213598,0.336502432,0.069063818,4.806907805
179.5,514.7,46908.0,11.019645020419986,15.1,6.709125394858281,37.9,39.6,52.3,12.3,31.8,3.1,41.2,14.6,54.5,6.6,68.5,32.0,17.2,96.46416628,1.054029244,0.36063209,0.155727493,5.615628603999999
182.5,483.8,58697.0,12.342550941765836,8.9,5.466184317053921,41.6,44.7,52.2,13.9,29.0,11.5,33.9,17.3,62.8,6.0,77.0,28.7,13.6,92.55220387,3.702105589,1.268322023,0.535659026,4.694264339
201.5,445.7,41608.0,11.020430797888961,17.5,3.5183403114574503,39.8,42.0,50.0,16.4,41.8,6.1,43.1,9.3,49.6,8.0,62.6,42.6,23.4,95.39845052,2.154398564,0.44802432600000003,0.10674947800000001,5.379259802000001
188.8,478.5,57308.0,12.0469069113134,13.5,6.177406718019465,38.6,40.7,54.3,14.6,32.0,6.5,37.2,14.9,61.2,7.2,71.7,31.8,17.5,92.7459942,3.377140723,0.9870000529999999,0.32188650399999996,5.540748334
205.6,460.6,50753.0,10.722980999412945,17.0,5.177650350715787,39.7,41.8,54.2,19.0,43.5,4.7,49.4,10.2,58.1,7.6,69.2,33.3,17.1,95.12575851,1.963327764,0.7431184590000001,0.270424765,6.601566472999999
182.1,465.9,52331.0,12.628552183797467,14.7,5.43980666227598,39.5,42.4,49.3,17.3,28.0,6.5,33.4,14.2,57.3,8.8,71.6,34.2,18.5,85.31033937,8.366100174,0.960244366,1.4270069140000001,4.894050891
196.2,370.7,42344.0,12.980085272144674,20.7,7.064793632321264,36.1,39.4,41.6,16.5,28.8,8.5,31.2,14.7,56.0,11.1,64.7,37.8,22.4,72.97030906,18.83780581,1.698982948,2.037312526,5.1575327380000004
197.0,449.1,52996.0,10.694101676322282,12.6,0.0,38.9,41.8,48.1,19.1,39.4,5.3,40.7,12.2,52.7,5.9,72.9,31.3,16.1,90.48232695,5.844992636000001,0.810014728,0.271539028,4.909090909
190.7,463.1,41316.0,12.354065835437861,18.9,2.6345192344487924,41.2,45.4,45.1,16.4,31.8,8.4,38.1,14.2,53.7,9.5,63.8,40.7,24.3,80.24642933,15.502451500000001,0.793860584,0.7699850779999999,4.348522463
202.0,502.1,42240.0,11.087604528150715,21.3,5.131740386643202,39.0,42.3,48.1,20.5,39.5,4.9,42.6,7.5,47.8,9.6,63.2,41.2,23.4,90.04746524,5.824727416,0.46555358399999996,1.012996072,6.933232742
167.4,460.9,68405.0,12.080486746560767,7.0,5.763526131281828,40.4,42.2,58.1,13.1,38.8,9.7,32.4,20.9,54.5,5.0,80.9,24.3,11.2,95.7713449,1.423660564,1.143389902,0.29743009,4.599000327
206.9,435.2,38081.0,10.05440443785299,22.6,3.7841397942671953,42.0,42.8,53.8,18.2,41.7,8.0,43.5,8.3,46.4,12.1,56.9,45.9,27.4,97.48221361,1.111915818,0.191709624,0.038341925,5.707001373
181.9,443.1,52606.0,10.620570962139544,8.9,0.0,39.3,41.1,58.7,14.8,39.6,10.9,49.1,9.9,64.6,5.5,79.3,27.6,12.1,97.42799109,0.43560188899999996,0.25940337199999997,0.37686905,6.325515281
177.8,449.5,51868.0,11.554307302748997,10.6,6.406000558562185,40.3,42.5,53.9,14.6,41.2,6.7,36.9,13.3,60.0,7.6,73.0,31.9,16.3,94.37966711,2.174522059,1.31379387,0.168088333,4.84544324
188.9,423.2,40646.0,9.575677688993569,15.7,0.0,44.9,46.0,56.7,16.5,40.0,7.6,51.2,6.7,54.5,7.4,65.2,41.0,20.7,97.99958754,0.488073142,0.0,0.0,6.140350877
186.9,451.9,42994.0,13.184885491959875,19.7,6.6358273663004095,37.5,41.2,44.0,15.7,26.7,7.9,28.8,15.3,54.5,9.4,64.7,37.8,22.4,73.67239767,20.6509256,1.973535071,0.686821679,5.362001513
187.9,438.4,37923.0,9.600894867348593,18.1,0.0,43.3,44.7,58.4,16.3,52.1,1.2,47.5,7.2,47.1,9.3,58.6,43.1,24.0,93.20726883,3.540535104,0.127405619,0.268222356,5.6579372779999995
185.0,456.7,49846.0,10.465243904970661,12.1,0.0,40.4,41.8,57.0,21.7,33.7,7.2,46.2,8.9,58.7,7.0,71.3,32.9,16.8,97.47399703,0.405760658,0.125728655,0.085724083,4.83615222
211.5,466.1,41814.0,11.365480584263572,19.1,6.458942427302101,38.8,42.0,49.4,11.7,37.9,6.2,42.9,9.8,54.8,8.3,61.9,41.9,25.1,92.58742559999999,3.292410714,0.348772321,0.23484003,5.739536773999999
122.5,355.1,43953.0,9.569901147893372,16.3,0.0,50.6,49.0,51.6,30.3,34.0,0.0,52.1,5.7,54.5,7.0,64.3,42.1,21.0,92.60408051,5.714088779,0.0,0.46870692,6.422798809
185.3,457.1,50345.0,10.618347300001723,10.1,0.0,46.2,48.6,57.1,13.8,47.6,7.8,38.6,13.7,57.3,5.5,75.6,35.3,15.4,95.64161119,0.966911229,0.354696079,1.5183907490000002,4.504504505
215.5,451.2,47358.0,9.85098299855398,12.3,5.069497957359297,40.3,41.5,58.6,16.1,41.3,4.7,50.1,8.4,57.1,6.6,70.2,37.0,19.0,94.90738325,1.017479781,0.412209757,1.65927472,7.380254154
200.6,443.4,43341.0,10.490885252912465,17.8,0.0,39.5,40.4,55.4,25.9,37.4,1.7,43.9,7.0,51.9,9.5,62.5,40.4,24.7,97.69326856,0.26925746,0.205412908,0.116585704,4.775349865
197.4,460.5,54868.0,10.950789002803143,13.2,0.0,37.2,40.7,51.3,20.5,30.9,7.1,42.9,11.2,54.7,6.9,72.5,31.9,17.1,93.89365655,3.250464478,0.293727329,0.102627621,5.002432301
217.9,468.0,40512.0,10.247715351173103,21.9,0.0,39.8,41.9,47.8,21.6,46.4,3.3,42.0,7.1,44.1,13.4,52.1,47.6,31.4,96.28820961,0.697281307,0.31342442600000003,0.214818989,5.373276272000001
186.3,458.7,52047.0,11.99705386826136,14.2,5.043808701405826,37.0,38.0,46.6,6.9,24.3,10.1,37.8,16.2,60.7,8.7,74.5,28.9,15.5,91.43344225,3.9037165610000004,1.754819422,0.418167106,3.9084751439999996
192.7,471.1,49516.0,10.629343907505778,13.0,0.0,40.3,43.2,55.9,19.2,34.4,3.7,46.0,8.1,58.4,7.3,68.5,36.2,19.6,97.37056763,0.621371335,0.513411065,0.0,3.877752218
154.6,425.6,56519.0,10.43537971041382,7.8,0.0,38.4,41.1,63.3,16.2,31.8,10.2,42.8,11.9,66.8,3.4,85.3,24.2,9.1,95.47741634,0.32471331600000003,0.17552071100000002,2.805406038,6.184443536
186.0,445.1,41948.0,11.709380012230096,15.9,5.246910635200441,39.0,43.4,48.2,21.2,40.9,4.6,41.2,10.5,51.4,8.7,65.4,40.1,21.1,87.02253254,7.479233436,0.710478122,0.5306102429999999,4.974134501
203.9,449.2,42466.0,11.253779017771214,19.2,6.552156598949285,39.7,41.9,49.2,20.9,40.1,3.7,42.8,9.3,48.3,11.3,62.1,40.4,24.8,90.33413505,5.22667908,0.531460936,0.315514521,4.967320261
193.8,424.2,46447.0,10.996752234877642,14.5,4.4400781217579555,39.3,43.0,51.0,9.0,40.0,5.3,43.0,9.7,58.9,7.6,72.9,33.5,16.9,90.48964062,3.391097745,0.352235533,3.3213152339999996,5.511627907
203.0,503.0,37625.0,11.24929840351013,27.2,6.645063886434089,37.2,41.4,47.1,15.4,35.1,3.2,40.5,8.6,44.0,9.6,55.2,46.2,29.0,94.35507646,2.636604843,0.43964776899999997,0.255072612,4.7643326539999995
174.0,439.0,45003.0,10.926136302397198,17.5,6.446327895580881,37.3,41.6,49.7,10.8,28.7,4.1,46.0,9.4,56.6,8.1,72.4,34.4,18.0,94.21051691,2.499597704,0.647249191,0.779559799,4.557619009
167.3,405.0,50774.0,10.79757357442209,10.7,5.103492993269349,37.8,40.3,57.4,14.7,44.4,6.2,44.1,9.7,62.6,6.7,77.4,28.9,14.0,94.51362423,2.604601871,0.71942446,0.330160801,6.776406036
176.4,449.3,47745.0,12.83512387367123,14.9,5.966562298920604,40.3,43.1,49.4,13.6,32.1,7.6,38.3,14.4,57.9,8.5,70.4,34.9,18.6,88.7249686,7.151867171,0.7800436820000001,0.234679809,5.285174738
178.1,437.5,50453.0,13.202964083214098,13.4,5.6465222566932125,39.2,42.1,47.2,13.5,29.4,10.7,32.3,19.4,59.1,8.4,70.9,32.3,17.6,79.86830231,14.31049724,2.571205525,0.386455955,4.582141722
187.0,478.5,43160.0,12.224658847005854,17.2,0.0,41.9,45.3,48.8,19.5,42.3,6.0,45.2,12.1,52.5,7.4,63.8,38.5,22.3,88.7742098,8.347991259,0.539314736,0.163781115,4.660949114
168.7,447.1,46128.0,11.439461900525867,13.4,3.5051737549367283,39.3,42.7,54.9,16.1,43.2,6.5,46.9,9.9,58.2,7.0,67.7,34.9,18.3,96.6395892,0.84468753,0.37541668,0.495161656,5.283776996
165.7,459.6,69900.0,10.901874267286187,7.7,0.0,38.2,38.1,56.7,13.6,41.4,11.5,36.8,17.9,61.7,4.2,79.3,24.4,12.8,92.21993641,2.332148869,2.730503086,0.35720965,5.6684118670000005
172.1,425.0,49565.0,10.2598674529538,10.1,0.0,40.3,42.6,56.3,16.7,41.5,7.1,48.7,9.4,58.2,7.5,71.4,36.5,18.0,96.57754759,0.899356103,0.279955207,0.804871221,4.894094994
184.3,456.6,37633.0,9.476466781462246,23.7,0.0,40.0,42.1,54.3,16.4,43.8,1.6,45.9,5.8,48.4,12.0,56.2,44.5,27.4,97.15883331,0.43070878,0.015112589,0.0,8.863399374
160.4,444.5,72973.0,12.321497346945591,5.8,5.640709059992464,37.3,40.0,60.3,15.5,30.4,13.1,26.8,25.0,62.5,6.1,83.8,20.8,9.6,89.67332982,3.456319686,4.511722658,0.631604795,4.708366736
186.2,475.4,45048.0,11.020479888485667,15.7,7.214623658696859,42.1,45.0,53.3,11.7,40.0,7.8,41.5,11.8,51.7,6.8,66.4,39.2,20.7,96.24618996,1.113266287,0.676435592,0.247754723,5.009079903
170.3,417.8,50106.0,11.661897042082629,13.9,5.489963182015242,37.5,40.2,56.1,17.7,32.3,5.2,41.0,13.3,60.5,4.8,69.3,29.6,15.2,95.35758553,1.68499883,0.8104289640000001,0.39351310100000003,6.420871739
185.1,412.3,42214.0,10.521938126192444,14.2,0.0,40.0,43.2,52.0,15.2,46.1,6.2,45.4,9.3,57.5,7.1,71.4,36.2,18.7,95.64007917,1.19563473,0.353073343,1.270529075,7.5981970379999995
173.0,403.0,54996.0,11.773218354852624,13.5,5.5724687632531085,33.8,35.9,48.2,5.5,16.6,10.7,31.3,18.0,62.1,7.2,81.8,24.2,10.6,92.16433254,2.7148232919999997,1.6821197190000001,0.9861504440000001,4.528947447
190.6,461.7,47905.0,10.009827588307454,10.0,0.0,40.8,43.5,55.9,22.3,32.7,10.5,48.2,9.7,62.1,6.6,77.1,28.5,12.4,98.63355143,0.191391819,0.146882094,0.6854497709999999,4.962066844
220.9,416.8,31386.0,9.999024979245192,27.2,0.0,36.4,38.2,52.7,24.4,47.6,2.8,42.6,10.0,49.2,7.9,38.6,41.9,29.4,44.2885411,0.296815974,0.589134736,0.98938658,5.336200156
159.5,447.6,51885.0,8.677439540558334,16.6,0.0,44.2,46.2,50.4,16.6,45.4,6.0,40.6,14.7,45.6,4.9,68.1,35.5,16.4,78.36663771,1.911381407,0.034752389,1.911381407,4.431818182
151.7,442.0,35910.0,9.531988993991236,21.8,0.0,39.3,42.7,52.4,25.1,41.5,1.6,40.8,9.6,42.3,8.7,47.3,43.4,25.4,74.20537897,4.091758953,0.510570977,0.640011506,5.756929638
181.0,360.4,56664.0,8.59932602095476,10.5,0.0,41.5,41.5,62.2,34.2,32.3,5.9,37.7,14.6,59.5,3.0,71.4,26.9,12.9,80.83182640000001,0.61482821,0.072332731,16.92585895,2.923473775
182.4,415.1,46625.0,10.076137489633352,15.0,0.0,33.8,36.8,45.8,31.1,37.8,1.3,40.4,11.6,53.6,2.9,64.4,27.0,15.8,83.24892704,3.4892703860000003,0.82832618,3.321888412,3.7544077989999995
180.2,472.6,44309.0,9.193601047971885,18.4,0.0,37.7,45.5,50.8,29.9,25.0,3.3,39.4,12.2,43.0,3.0,65.1,41.1,19.9,78.80733945,5.616717635,0.265035678,3.6289500510000003,2.110199297
191.7,440.5,38187.0,10.711858942190789,19.1,0.0,35.7,38.6,50.1,15.2,29.5,8.0,33.4,13.5,52.9,8.1,57.6,38.9,19.6,74.18130582,1.94532191,0.497693339,3.088425789,7.559938128
211.4,429.4,39933.0,10.286843375056192,23.5,0.0,35.7,40.1,48.0,25.5,41.9,2.9,41.2,11.3,49.0,9.5,51.1,37.2,21.4,63.08526869,2.742837769,0.26106119699999997,3.7769113410000004,5.189317106
150.3,457.3,39743.0,8.833025307284364,15.8,0.0,52.0,52.5,57.3,16.7,39.0,3.8,33.1,13.9,50.7,9.5,64.4,48.0,21.3,95.59574158,0.30625638,0.233338195,0.350007292,4.545454545
185.4,444.1,44010.0,10.157199105416755,16.8,3.68379867353002,40.5,41.7,52.7,26.8,31.3,6.0,28.5,11.7,53.3,9.0,62.1,40.6,20.9,86.58010356,0.662953083,1.01992782,4.65636278,5.246743717
145.5,429.2,66315.0,13.260954199503153,12.5,5.346824475899329,35.3,37.0,53.0,14.1,31.7,12.0,19.0,26.1,63.6,7.6,73.3,24.6,13.9,77.57321875,1.8088491759999998,9.28408335,5.691015983,5.186880244
144.6,375.0,33387.0,7.214504414151143,23.3,0.0,58.6,55.0,60.6,12.5,22.2,19.4,36.1,10.7,46.7,8.5,74.4,46.6,11.9,96.81008902,0.0,0.370919881,0.370919881,1.754385965
168.6,466.8,52903.0,11.539177836114295,15.4,5.713635776709818,36.9,39.4,51.9,12.1,33.6,5.5,29.8,14.9,55.0,9.7,67.7,34.6,18.9,88.02697811,1.2361672879999999,1.277702509,4.509538267,4.397120317
165.3,470.7,60179.0,11.535625850491003,10.8,5.809259167165235,41.8,43.9,55.7,11.4,35.8,6.3,42.0,12.6,60.7,5.7,78.9,28.6,11.4,92.29612743,1.548635609,0.7271512379999999,3.349808877,4.47016211
182.1,501.2,52385.0,14.02289864117395,13.1,6.438003340779553,38.8,42.9,45.4,10.2,25.0,19.1,29.8,22.1,59.8,7.1,76.9,31.2,14.0,80.81200833,13.00667265,3.274756426,0.404988852,5.044224477
171.1,458.5,44326.0,11.113238630438206,13.8,4.325046030127865,44.4,46.5,53.9,15.2,42.8,10.0,49.4,10.5,53.2,8.5,72.3,38.8,16.9,97.75371806,0.9355830479999999,0.185351359,0.223598464,4.390138408
180.2,476.1,51041.0,12.036896310485906,11.7,5.218040041395638,42.9,46.6,51.0,12.7,36.0,11.3,39.2,15.3,57.7,6.8,73.9,36.9,16.8,90.94619666,6.06001708,0.577789557,0.237359013,4.491424455
151.2,479.9,46890.0,10.791111284394898,13.6,0.0,44.1,46.3,57.2,18.6,48.1,6.3,50.8,8.5,56.0,7.3,70.9,34.9,15.3,97.71829035,0.5683901720000001,0.22613372399999998,0.30558611399999996,4.5853068630000005
162.4,472.4,55936.0,12.936689006204594,14.3,5.059579692720149,38.4,40.8,49.6,13.9,35.5,7.5,38.4,15.1,59.9,9.0,71.2,32.6,17.4,83.68147066,4.979164905,1.408331622,5.046561907,5.334555643
179.4,478.4,43343.0,11.740809761174543,15.0,3.7089549846098264,41.0,44.5,50.0,8.4,40.5,10.0,48.2,13.1,55.5,6.4,70.6,38.3,18.7,95.93192459,1.5943312669999998,0.71175503,0.21352650899999998,4.5086747339999995
183.8,484.4,47242.0,11.023241440957614,12.9,6.2599345378647,43.1,45.0,54.1,21.7,41.2,8.7,48.0,11.7,53.4,5.6,69.0,37.7,17.4,97.31792762,0.538342868,0.6235135310000001,0.266760944,5.284901395
168.7,500.5,77823.0,13.349288569293872,6.6,4.39071586250248,41.7,44.2,55.5,10.9,31.3,16.6,30.7,22.8,63.3,7.0,83.4,24.5,9.3,88.99650964,3.859025859,4.3510596360000005,0.9644372729999999,4.681322269
169.7,509.4,60851.0,12.137895512666555,8.9,3.8953900286262173,41.5,43.6,55.6,8.9,32.0,10.3,34.9,21.1,60.8,5.9,81.0,27.6,11.2,96.32611517,1.163773837,1.079762398,0.135710785,4.004308281
168.5,488.3,42703.0,11.82343499706138,15.3,4.7091860574169315,42.7,46.2,48.5,9.1,32.4,8.9,46.3,12.0,50.2,8.5,72.3,39.9,17.6,93.8492334,3.407207582,0.495763411,0.304919609,4.763561711
159.6,560.4,40257.0,8.462314529906248,14.2,0.0,48.3,51.3,48.7,11.1,47.1,9.2,48.7,11.7,54.2,4.5,71.1,44.4,18.2,97.98726638,0.616142945,0.123228589,0.123228589,3.510758777
191.8,496.1,49252.0,11.066028801597401,13.0,4.371646176911896,43.9,46.4,52.7,9.4,39.7,6.8,46.2,9.6,54.5,8.6,71.8,37.6,17.4,96.0748213,1.5255128880000002,0.471887861,0.45177460799999997,3.33234816
142.4,442.6,51573.0,11.986553767144867,17.9,5.9746433906422185,29.3,31.8,40.6,3.7,23.5,10.9,31.6,21.7,55.2,5.1,83.5,21.4,8.4,88.37558531,3.8416453880000003,5.549254545,0.500560755,3.704047746
159.1,486.2,85613.0,13.153745758632997,7.3,5.0122503172440105,38.8,41.2,55.9,11.4,28.6,14.4,23.2,29.3,64.7,5.9,82.4,21.9,9.3,86.42420414,5.913334131,4.472956883,1.107499652,4.919274098
179.4,495.4,43202.0,10.58403063411305,15.1,0.0,39.4,41.1,50.0,8.9,30.1,5.4,47.0,12.3,51.7,8.1,70.6,36.2,16.8,96.87484159,1.183656917,0.615907132,0.24839053100000003,4.792232199
183.0,473.5,40230.0,11.302142703354239,16.5,0.0,42.3,45.7,52.1,22.0,41.6,7.2,50.9,9.2,50.3,7.8,66.2,41.6,21.8,95.2239283,2.45380672,0.517561437,0.368808625,4.1799071130000005
196.6,486.0,44224.0,10.582586517370014,17.4,0.0,37.5,38.6,48.4,10.6,29.2,8.8,45.6,11.3,55.0,6.1,69.3,36.7,17.4,96.21345989,1.499469884,0.527591256,0.138839804,4.785376874
175.2,515.2,46938.0,11.10755535234985,14.3,2.772513725677609,39.3,41.1,48.1,8.0,27.1,6.4,45.7,13.2,54.5,5.7,77.6,30.3,13.7,95.44326877,1.8770923,1.18663319,0.481229077,4.087548063
191.8,481.8,43969.0,11.367726267478023,14.9,0.0,41.4,43.2,52.2,16.1,36.6,4.6,45.0,12.4,53.4,7.2,64.9,38.6,19.5,95.79359537,1.863915826,0.501471211,0.20951879399999998,6.020996295
154.6,460.3,62692.0,12.41446391505718,9.1,4.668577177187054,39.4,42.1,52.6,11.5,22.8,8.6,35.0,20.3,61.4,5.6,81.4,26.6,10.5,89.63744734,3.413039967,3.362092889,1.092669834,4.691477538
169.1,457.2,52967.0,12.51716846439097,13.4,6.587990539955659,38.1,41.1,47.3,18.3,35.4,12.0,34.8,17.6,54.5,7.1,72.4,32.4,16.2,72.09676348,18.00113614,3.5297719610000002,2.892723557,5.830835519
187.4,525.2,62867.0,13.242623342935605,11.0,5.022152383740302,36.9,40.6,45.9,11.0,30.7,12.1,31.8,21.1,59.8,8.2,76.0,29.0,14.6,70.94553333,20.76687384,5.064066386,1.000564375,5.543922993
189.9,514.8,46965.0,10.337637294504201,10.5,0.0,45.4,47.5,53.2,13.2,47.5,8.2,50.4,11.6,57.5,5.2,75.0,35.2,16.0,98.13197322,0.506853682,0.420784189,0.261396238,4.291640077
182.5,478.6,45476.0,12.535541846610416,16.4,3.7028302232754955,37.3,40.5,46.7,12.1,31.8,10.6,40.0,16.9,57.1,8.0,69.6,36.7,19.4,87.52474469,7.066798162,1.423221777,0.873657355,4.900650038999999
198.7,495.6,36902.0,11.802822582397559,20.2,4.587871422935936,42.1,45.8,47.6,18.7,42.0,7.9,49.9,9.7,48.1,8.4,65.5,41.3,21.9,92.92330053,4.125293843,0.19651318899999998,0.26992755,5.078382982
206.5,462.1,37794.0,8.910720661951359,21.9,4.9123075202645925,37.0,59.6,33.3,34.2,58.2,0.3,53.6,5.7,17.6,4.8,68.2,56.2,18.9,66.03350481,27.31829574,0.68592534,2.770083102,1.652892562
162.2,468.5,50434.0,11.942360973716973,11.9,4.591396728212625,39.9,42.0,55.0,18.5,47.2,6.4,43.9,12.0,58.9,6.9,72.6,31.0,13.3,92.94677742,3.815871557,1.028991693,0.749253045,4.842223007
177.5,458.9,48084.0,9.59082949401417,13.3,0.0,42.4,44.3,58.0,17.8,48.8,5.9,51.1,8.0,55.4,7.5,70.9,37.5,17.9,97.01238601,1.4291547569999998,0.14291547599999999,0.30624744800000003,4.970178926
193.5,501.4,49897.0,10.532629403120161,16.5,0.0,40.7,43.5,49.4,10.7,42.9,8.1,47.3,11.6,46.6,6.4,71.4,36.2,17.0,92.21624756,5.071432337,0.21877800600000002,0.548262955,6.037875061
172.7,423.7,44531.0,10.729175009727363,15.1,0.0,40.7,44.1,51.4,9.9,50.5,5.2,51.7,9.1,48.6,8.1,70.5,38.2,17.9,92.1491744,5.284712238,0.457456542,0.411710887,6.823375775
151.6,425.1,42611.0,11.373284015335528,17.0,3.5694267728434905,37.1,40.8,48.4,7.1,22.0,6.1,43.9,13.5,52.9,7.8,73.2,31.1,13.4,94.49229194,2.5086751240000003,1.118379885,0.315148757,4.149417541
183.2,495.4,43810.0,10.701692702991545,13.3,0.0,42.2,45.1,54.5,16.3,44.9,7.9,51.2,9.7,54.2,6.4,67.8,37.0,17.9,98.02484583,0.527303602,0.254714452,0.10724819,6.414368185
162.9,393.5,48944.0,10.116095801934955,12.3,0.0,42.2,43.9,56.3,24.4,47.1,3.8,51.0,8.0,56.2,5.7,69.6,31.9,13.1,96.71352048,0.757179105,0.394699746,1.276732853,5.734425605
178.3,482.8,45098.0,12.263954686377824,15.4,4.855215592401248,40.4,43.8,45.8,11.0,23.5,12.0,37.7,16.3,55.5,6.9,72.5,35.1,17.0,92.69836362,3.086306972,2.117034185,0.672260247,3.545136747
157.6,449.7,57369.0,13.193054805526861,10.5,4.104823963159013,37.1,39.6,54.8,18.9,35.9,7.8,38.2,16.4,62.4,6.1,70.6,29.5,15.0,88.55258989,4.031375892,2.0436954,3.1854942139999998,6.226276831
186.1,493.6,44903.0,11.38603483076204,13.2,7.045479315802861,42.4,45.9,50.7,12.8,34.4,8.7,45.0,13.2,53.7,7.0,68.4,39.9,20.3,93.19889639,3.798703484,0.417218097,0.5484399179999999,4.727253413
172.8,471.7,53861.0,11.82823243203413,10.9,0.0,39.6,42.4,52.4,17.7,34.0,9.2,43.9,12.0,60.2,6.9,71.2,33.1,15.3,88.13192317,1.988569408,1.151897243,6.36784115,5.989257845
168.4,484.0,58283.0,12.795763052720018,12.8,5.1842532430326385,38.1,40.7,48.3,13.6,33.5,9.5,33.1,17.3,59.9,8.5,70.0,32.8,17.9,79.30350155,6.530794156,3.16967339,7.834766619,5.408652416
181.1,500.0,44222.0,12.671220755799512,15.8,5.260373702740016,40.9,44.6,45.5,12.9,31.3,9.9,39.5,13.3,55.6,7.8,70.8,37.1,18.1,89.85894812,3.93883066,1.075305769,3.110014215,5.1039670710000005
178.5,521.8,45211.0,11.661767794690014,16.0,4.993767883114851,39.2,43.1,49.0,11.9,35.3,8.1,41.1,13.0,56.9,7.7,71.9,34.4,17.2,91.8443972,4.834727747,0.667775339,0.648916472,5.48894218
170.4,465.6,44723.0,10.655210198000303,16.6,0.0,40.8,44.2,45.4,15.6,35.4,6.9,48.2,10.0,51.8,9.1,70.4,39.1,18.5,94.76028356,2.371513851,0.48736125399999997,0.610950471,6.282490875
186.7,501.6,43559.0,11.646013009108584,14.6,4.816690094146647,41.9,45.3,49.3,15.0,37.8,7.1,44.4,13.9,52.7,6.8,69.5,38.0,19.2,91.3735692,5.678113077000001,0.701526188,0.42056885200000005,4.6691010539999995
168.3,485.2,40957.0,10.747229096720554,16.3,6.3281863684731885,42.2,44.5,53.0,24.8,44.5,5.7,50.2,8.2,53.2,6.4,63.3,39.6,18.9,97.32833423,0.719871452,0.482056776,0.203535083,5.671766053
180.0,460.1,59492.0,12.022137788066244,13.3,3.2204304130695456,40.9,42.5,49.6,9.7,35.3,6.7,36.6,14.9,56.0,12.0,70.6,31.6,16.0,78.09877234,13.61440544,2.2110899980000003,2.690596315,4.318836947
161.8,490.8,79576.0,13.616162875822802,7.1,5.48163476857349,39.5,42.5,53.9,11.4,28.8,17.9,24.8,26.3,64.0,6.4,83.4,24.3,9.6,80.69633566,8.869576983,7.028672645,1.096350419,4.502231194
152.6,490.8,54547.0,9.828656241913125,11.2,0.0,40.6,46.3,49.9,14.4,45.6,14.2,39.8,15.9,55.4,6.6,77.6,32.1,13.7,94.35379295,1.680354441,2.901448022,0.124270586,3.59080341
172.7,525.7,61510.0,12.614247412527943,10.0,5.904477766906758,40.0,43.2,51.4,9.3,28.7,9.1,35.3,17.2,59.2,7.3,77.1,30.1,13.5,86.47568888,5.04145306,2.749519385,2.400072092,4.239802406
177.5,471.7,40429.0,11.443007165406776,15.9,0.0,41.6,46.2,50.4,22.0,40.2,7.9,50.3,9.4,52.7,7.2,71.8,37.0,16.0,95.23966555,2.8551369060000003,0.346786375,0.37125289899999997,5.713833492000001
189.7,479.1,54920.0,10.729547184215814,8.7,0.0,41.0,43.2,57.0,16.8,48.7,5.8,46.0,10.6,62.2,6.3,76.2,27.5,11.1,97.21741796,0.862578541,0.308689275,0.324014274,5.221317107
211.7,533.5,39037.0,14.264956187191675,25.8,6.611518330908485,32.2,35.2,29.3,14.3,30.1,12.6,33.8,14.9,51.4,13.9,55.7,41.3,27.6,41.67215409,42.75757007,6.864826838,5.573246769,5.2826056239999994
157.4,461.5,58375.0,10.93221371374007,10.6,4.283499409787136,45.4,46.6,55.0,13.1,32.1,8.6,35.8,14.7,51.9,11.6,72.5,35.9,16.1,89.42117531,5.8712388760000005,1.536233931,1.214860856,5.499704317000001
191.9,456.5,40323.0,9.746482803725963,14.3,0.0,44.5,46.8,52.1,15.0,45.4,7.7,48.2,9.2,49.5,6.9,67.2,40.6,18.5,97.75565403,0.575473327,0.34528399600000004,0.27047246399999997,6.77146312
186.6,485.5,43169.0,11.88166434610587,13.5,5.235030891140653,42.0,45.6,48.7,16.3,41.8,8.6,47.7,9.8,52.2,8.8,71.6,36.7,16.6,94.23408035,2.761000273,0.500136649,1.003689533,4.779878415
